smiles,mpi,max_esp,min_esp,kurtosis,skewness,quantile(0.25),quantile(0.5),quantile(0.75),surface_area,"-10,10","-20,-10;10,20","-30,-20;20,30","-40,-30;30,40","-50,-40;40,50","-60,-50;50,60","-70,-60;60,70","-80,-70;70,80"
ClC=O,20.55400335,29.64397034,70.10444485,5.247693275,50.96236635,80.76170293,45.33430296,17.86112993,5.827078024,42.76131954,19.00503091,22.19937932,3.784900223,0,0,0,0
ClCBr,13.91245541,23.64536565,87.61321134,5.57391159,63.25901062,81.85753131,30.02790532,12.5654621,8.613380664,73.97797294,19.35446877,17.38689829,0,0,0,0,0
ClCCl,15.66129899,25.08046291,85.72877955,5.08970054,62.54001433,81.3973183,29.25824991,15.14293321,7.908121429,64.81212232,22.05478229,18.0386754,0,0,0,0,0
ClCCS,22.65939769,23.71465694,69.39662255,1.309361329,49.9108636,74.3527138,46.24289395,26.29448028,11.25833692,37.61449892,64.57710434,30.33126674,0,0,0,0,0
ClN=O,7.230872084,17.16143043,87.92483466,7.113774189,55.92457697,88.66329808,42.83487196,8.311896607,4.832455259,64.68318081,14.51401866,0.354320528,0,0,0,0,0
ClOCl,6.845801887,28.88551949,84.82130603,19.79544237,68.69099529,88.30144301,37.04960876,4.15067858,6.2945675,72.38575221,13.74968137,4.488638947,0.980277471,0,0,0,0
ClSCl,7.048645327,24.95652646,94.7260511,13.56925647,68.21954724,87.31785737,38.70989746,8.050436227,7.929528762,86.83800642,13.66677819,4.577265388,0,0,0,0,0
CN=NC,13.33489842,10.108143,67.68288167,9.871037077,34.7383788,84.59358196,51.50738053,11.13309679,10.21568443,80.30795916,32.31869548,11.30117537,0,0,0,0,0
CNC=O,30.55549115,43.23362778,50.3012888,6.930482629,42.69543717,77.35580044,62.86354517,22.18752256,8.815517227,35.21368475,34.96763764,16.99172458,14.70493371,10.50765932,0,0,0
CNCCC,7.858106202,19.99744014,58.51241513,40.42574491,20.95961988,92.05928639,46.50926984,7.052410342,13.82504669,133.676183,10.66103283,5.729779801,3.614384325,0,0,0,0
CNCCN,17.05563993,22.26894077,56.50082174,12.6948398,35.87318032,86.87473417,51.58404132,13.42071229,12.77784998,82.85511871,36.24824073,17.54398076,8.401539792,0,0,0,0
COBOC,21.61872853,27.43618123,56.88309466,9.899305389,33.68617183,85.39289135,64.51523752,15.69394323,12.07718349,55.0908401,58.55648679,13.25861513,12.36703798,0,0,0,0
COC=C,17.72345046,16.82835136,66.81210822,4.698886963,42.45534328,77.42303151,48.90309189,17.6724037,10.09787313,51.46481413,60.7214945,10.6830242,0.087327173,0,0,0,0
COC=O,23.42258213,20.45264313,62.1923801,5.233228113,39.68013909,75.10117854,63.50869626,20.86744281,8.057633097,29.91374294,55.74636564,13.83528701,6.642674411,0,0,0,0
COCBr,20.66864139,17.11562846,67.47438411,2.280741783,46.25438292,75.06155625,49.9148366,22.08703983,10.97272304,38.47488712,79.13664902,12.55689385,0,0,0,0,0
COCCC,11.09366969,9.319297588,59.18492974,28.67590911,21.1906112,93.02561713,51.48262321,10.04549672,13.75047342,121.3603908,19.7244879,6.38738899,5.594372298,0,0,0,0
COCCl,19.56979337,20.45321312,67.61761002,3.027290418,46.81668746,76.0667452,49.11597171,19.91147209,10.02175197,42.20022091,65.36651429,14.76242479,0,0,0,0,0
COCCN,19.93965707,23.32733069,54.30125119,10.68959452,34.01783741,83.56410258,57.94147196,14.28622772,12.58796922,70.4282732,45.75110206,14.09713907,12.37447442,0.832621249,0,0,0
COCCO,20.4514223,41.63578996,62.12576699,10.20855425,46.687718,81.42997445,53.0455888,14.76715872,12.37677697,66.82401766,44.98298571,17.38898837,10.14719022,2.39947803,0,0,0
COCNC,17.82081454,18.07300466,53.55085078,15.24627681,28.67784995,89.36010837,58.81583472,13.11114032,13.04127408,85.09162148,41.00818512,9.399824534,9.965554715,1.755214149,0,0,0
COCOC,14.96475648,11.42223052,65.10995409,10.60436468,33.46009936,85.67387412,53.19268675,12.20348761,12.36745198,85.48722139,39.63312587,14.13591225,2.409530497,0,0,0,0
CON=O,22.92648713,20.71660745,71.94868724,1.249669136,48.28593474,71.72933114,45.97046813,24.46144065,7.47655265,29.61811879,47.34422011,24.3856311,0,0,0,0,0
CSC#N,26.93433576,28.6280454,59.68338463,4.167231893,43.58885496,75.97425489,53.78097585,29.39506041,9.364414496,36.90178387,31.66923694,39.77831491,8.561104277,0,0,0,0
CSCCl,17.32019817,20.57158198,76.88379462,1.895324777,50.4079391,77.61610058,47.41873409,17.95771406,11.41996732,55.8561239,68.27314925,9.725986848,0,0,0,0,0
CSCSC,17.329666,15.74502107,71.65174888,4.200981749,41.85734758,78.11972875,56.52122068,15.95655024,14.87618107,72.72442306,80.12726403,9.494652917,0,0,0,0,0
CSSSC,12.56296107,16.21326642,81.73087187,2.292959392,49.29450569,80.81908584,44.4653455,13.04753124,14.96200571,97.80789686,65.24593314,0,0,0,0,0,0
FC=CI,14.21757075,24.49808129,82.09961363,4.957061902,59.47579916,81.74144296,32.09715285,14.31006801,9.852986198,72.0222652,35.25442587,13.66125893,0,0,0,0,0
FCC=C,17.62023179,15.61420998,71.82789307,5.607157663,39.7559874,81.60273455,55.7604388,16.83759017,9.029039817,49.21909108,51.71191411,13.21479481,0,0,0,0,0
FCC=O,27.46853395,26.67053613,66.91155839,1.848397768,46.8092703,71.44189239,59.79772108,28.4687651,7.202061558,21.12061442,43.14263393,34.61395509,0.208016557,0,0,0,0
FCCBr,21.47508801,23.52314626,75.35717246,1.099416233,51.98985672,75.78527191,38.33223415,25.60928524,9.791744752,38.60839569,57.96712517,23.85758914,0,0,0,0,0
FCCCC,13.80854114,11.8212034,70.91888371,16.91536119,27.4346326,95.62338164,56.51996758,11.96223176,12.20560444,92.71638609,33.59449508,14.02072883,0,0,0,0,0
FCCCF,27.91439149,19.76123581,55.82516718,3.654656801,40.05056873,66.83217521,70.11328896,24.39136763,10.14411234,23.88535553,58.65181746,33.523306,7.277351011,0,0,0,0
FCCCl,16.90291802,17.65889174,79.33142959,1.662706673,48.70831229,80.06693741,46.0375379,20.54573037,9.120229937,54.33224061,58.11067562,2.454603764,0,0,0,0,0
FCCCN,22.44088402,23.86165659,56.48069174,7.349461388,38.38224236,81.66811885,63.87782843,21.36615243,11.67739029,43.76523636,64.85352885,22.55041411,4.808130689,0,0,0,0
FCCCO,27.65648005,38.39007822,43.36951943,7.365156357,39.45105114,71.89963889,62.86717747,20.26034875,10.52240116,35.41872269,57.56743189,14.12083133,14.18944567,5.091184084,0.068614341,0,0
FCCCS,19.74699638,20.41674274,72.70548103,4.374013274,42.59215095,79.88596582,58.23030626,20.99109214,12.64644483,53.92841082,70.97443002,19.06280915,0,0,0,0,0
FCCNC,18.02651765,26.77190225,65.5584501,8.275947647,40.03839631,86.58847896,57.63320769,14.75552947,11.744292,67.99323132,44.22985388,23.27811929,1.027605511,0,0,0,0
FCCOC,17.60591411,12.27469678,68.97635324,5.851634146,37.28022683,80.73990498,59.46298245,15.53683229,11.15241872,57.16611315,58.26519051,16.21843634,0,0,0,0,0
FCNCF,29.67160153,28.08712677,65.07338544,0.593689223,48.40786084,65.69764487,58.00407785,30.77735602,9.440195994,20.25098696,46.81268064,48.07482198,2.396650417,0,0,0,0
FCOCF,26.6724633,23.19058443,68.02907902,1.253266621,48.6287012,71.61681809,49.64880365,28.29257319,8.673170046,26.40400318,43.29028428,41.51792254,0,0,0,0,0
FN=NF,7.778673035,23.75371527,92.91339295,12.48264976,67.47299396,85.8880674,35.86007098,7.793357776,4.364281602,63.60730109,9.086757299,2.998101609,0,0,0,0,0
IC=CI,10.05045001,20.93641974,89.15297725,6.8212271,63.51054512,84.29692298,33.06767345,10.41920292,13.07284951,113.113532,24.23479479,10.13236318,0,0,0,0,0
ICC#C,14.90259728,27.43468508,83.63335193,4.055998491,59.44017187,79.47418849,30.43870994,16.09814639,11.4896749,76.88088819,45.69862526,11.25018081,0.60019575,0,0,0,0
ICC#N,24.14142234,29.69441259,61.06480429,5.222141097,47.81003343,83.59632804,45.47404116,26.97876417,10.30016497,53.77126958,25.70274705,31.67733256,13.47289081,0,0,0,0
ICCCI,12.34910403,16.95611905,89.5993548,1.279344349,53.64391966,83.51259301,43.03704781,17.64983551,16.64398741,114.3566262,60.79942542,1.763088402,0,0,0,0,0
N#N=C,15.50480927,21.86124459,79.26555306,3.613313105,51.47928153,81.35573221,42.37828801,17.53802602,5.588668969,44.87901621,34.25236145,6.653942347,0,0,0,0,0
N#N=N,23.26680733,43.80514035,70.41123828,7.746136537,60.59304488,75.8152782,38.74345159,17.43152211,4.353265566,33.57159396,23.1685767,10.41606998,4.594557182,3.850552184,0,0,0
N#N=O,10.3843746,8.818019309,88.40594568,2.601645776,42.97095455,82.00744813,51.94433172,10.12099492,3.918246769,50.42664259,21.58865741,0,0,0,0,0,0
N=S=N,32.28213362,45.19127283,62.63081177,3.247307513,49.32437589,68.39652935,59.89206748,31.5534635,6.502893229,19.75926574,26.85506124,34.16346484,9.115572493,3.42830569,0,0,0
NCC#C,23.81742931,26.58579829,55.62275138,4.441403518,46.26235686,71.16580431,44.06353963,20.61635282,9.606994141,36.56243415,55.0223882,21.41983823,5.905469419,0,0,0,0
NCC#N,36.76907381,36.75575064,58.76714435,1.040860112,49.13249166,61.99183334,51.13681447,36.93326182,8.480235956,17.02098507,26.96024642,46.70072383,18.51187427,0.427940419,0,0,0
NCC=C,15.58173056,23.07613333,57.00408431,15.42548373,35.22726357,85.85251919,51.48017192,14.46425494,10.58072149,72.66419379,39.32705967,9.871746216,5.073990323,0,0,0,0
NCC=N,28.64447716,27.92709861,55.14738407,5.263445494,41.28272051,75.55998991,66.77447988,26.45010725,9.270348148,29.50926376,46.43470789,30.12949583,9.992627848,0.068914675,0,0,0
NCCBr,24.95656391,25.84725896,54.38987467,3.768301952,45.34379386,70.65416339,59.41069216,22.71169309,11.03590542,28.49066652,75.99313993,21.74323292,4.259401971,0.202828665,0,0,0
NCCCC,9.342410857,21.36463117,57.81380234,25.59800343,35.29970613,87.94141623,43.30442387,6.825365062,13.74247069,121.3948978,19.02092836,9.12257516,3.462268683,0,0,0,0
NCCCl,20.52463375,28.04118758,63.66048491,4.682869776,49.95573759,74.60648528,47.885689,18.67998106,10.7249805,47.71166818,59.1166789,17.69401912,3.603813799,0,0,0,0
NCCCN,17.9371336,22.24131011,54.40441181,11.98997711,36.10536335,85.41560816,50.26293732,13.478781,13.00161951,81.47857393,39.11754459,17.25198357,8.528128019,0.517279896,0,0,0
NCN=C,22.3371823,18.24208441,54.56781685,7.685866145,37.07898596,78.71184572,61.79127485,20.70908555,9.636871242,39.16269543,59.97372014,13.44734492,6.198722634,0.373936864,0,0,0
NCNCC,13.23797875,21.75441867,59.61724594,17.08513642,31.98312659,90.4876676,51.7586228,10.07470906,13.43994032,104.2026392,29.57953662,12.3272499,4.397354305,0,0,0,0
O=[C],17.75519668,14.15878498,81.66312238,1.048726876,46.9208264,75.63988361,53.87055585,19.4923108,2.33609843,20.57196279,38.40099721,0,0,0,0,0,0
O=C=C,18.06019608,23.1449551,77.17761854,3.187756186,50.2284849,80.03217996,43.89060463,20.07534908,5.527921248,38.99134587,32.05025136,14.24295277,0,0,0,0,0
O=C=N,27.07496203,50.47864158,75.88052639,7.361830732,62.21050244,70.30114943,33.30700901,21.28429595,4.295710688,24.12772805,30.80316043,10.33843447,4.356002485,3.790287877,1.711286691,0,0
O=C=O,17.03643376,25.11998942,91.06872733,4.839621375,63.18244284,79.50228151,26.24744523,17.10623369,3.849474483,51.08531837,8.363888401,11.99917323,0,0,0,0,0
O=C=S,9.73698753,19.35845533,93.96257267,3.629401443,59.43668239,85.35186208,40.08362455,12.83179444,5.685367714,65.34473644,20.34775223,0.88996133,0,0,0,0,0
O=CNN,31.96376333,44.19117358,56.18570087,4.152029254,47.25712585,66.66643021,56.77451745,29.16273097,7.877033668,27.06841302,29.53696096,29.10888906,15.75304585,3.182001109,0,0,0
O=S=O,36.28115206,36.62011624,70.99440234,1.083639608,56.90328029,64.02571194,20.92298244,47.67001444,5.002250942,15.43921765,26.80928556,17.79435255,19.53453555,1.373828689,0,0,0
OC=CC,17.53975523,48.61972291,69.27618275,17.37450855,64.80755969,77.73915445,34.00300508,6.703293871,9.775986761,70.17807732,29.49387675,13.98067589,2.949387675,2.804809847,0.896382529,0,0
OCC#C,22.07930951,37.53589697,62.61554866,6.19794056,50.28967023,75.96934012,41.95585104,19.30517162,8.856639638,42.81878439,45.95931322,15.84803904,7.560532387,0.537960958,0,0,0
OCC#N,33.09934266,48.3628362,63.7067728,2.59876892,52.78923284,66.78968718,42.23083573,36.93925423,7.691415701,23.1124381,27.26010826,42.44030174,6.284348727,3.22596568,0.796017505,0,0
OCC=C,17.44704778,34.31772002,59.30940179,13.66322409,39.45882827,86.82617918,54.52151666,14.90955372,9.7715408,66.34548535,35.1181248,9.84985296,8.95309689,0,0,0,0
OCC=O,30.52505884,29.05496267,62.80287286,1.659898933,46.99250886,67.55901713,58.82242036,32.15067103,7.793596382,22.20606216,31.47405852,44.41212431,5.869255014,0,0,0,0
OCCBr,18.15073946,27.72346451,66.06930904,6.635564456,44.6831084,82.05305659,49.62677206,20.65754139,10.59550416,63.11883939,43.77260196,19.01220168,1.155206983,0,0,0,0
OCCCC,13.65927789,36.8227643,57.76070031,22.74172908,37.79858399,91.61488708,50.75410603,10.81936854,13.32812652,107.8036623,22.41997516,9.687819215,9.389075892,0.284517451,0,0,0
OCCCl,20.25493583,28.80275211,62.29605119,6.730442938,43.40009223,80.35231527,48.94290401,21.86291382,9.922500893,51.8804687,45.6749385,19.42722292,4.528359876,0,0,0,0
OCCCN,21.93207508,39.23126221,53.82376131,8.950452691,43.78104768,78.32359976,54.39749991,15.40186357,12.48203889,65.78555938,44.50861382,18.71752448,11.93927745,1.659404875,0,0,0
OCCCO,25.92104602,41.85747138,58.40245409,7.12935388,46.42002165,78.7569693,58.86661034,18.79872735,11.80470248,49.26694203,45.04854028,23.99928562,15.97577148,2.736260593,0,0,0
OCCCS,22.04085852,39.59418684,58.74519514,7.983728878,45.68091407,78.56068346,53.52100964,21.83005446,13.09442424,53.13413291,67.85492326,15.97711013,9.272186133,1.420187567,0,0,0
OCCNC,20.48083054,38.2845107,58.59447389,10.065277,42.12071418,85.69956294,54.52384992,15.51151068,12.61275743,71.25638215,39.54069959,20.53708681,11.63720481,0.716576651,0,0,0
OCCNN,27.11142284,41.18796283,59.0050503,4.875907632,46.47673108,70.87493937,54.51271172,22.20184239,11.69294084,44.20520513,44.83590717,31.25478993,14.09969447,1.709903306,0,0,0
OCCSC,19.67337917,41.18539871,62.65296906,9.820440996,48.47320196,78.76014883,55.08791926,15.44455563,13.71900596,70.60026927,59.96795756,14.02834658,6.31920413,1.891462461,0,0,0
ON=CC,20.46282234,39.88549853,69.6295895,7.190232783,50.92785274,72.96317663,51.83230166,15.85281556,8.958321741,47.28951596,45.5611394,16.67458367,2.890072275,1.147528698,0,0,0
ON=CN,29.62538306,40.45110259,62.2655081,3.488535975,55.46042828,65.87897452,29.38934247,25.4311953,7.908502338,27.05120351,37.30249158,27.90789756,10.46909164,2.178035709,0,0,0
ONC=O,33.44306356,53.0623078,60.15675331,4.687837939,55.66330528,65.65429422,37.6526976,31.04174877,6.91587874,25.49093985,26.55839964,25.2062839,13.16533744,3.700527281,2.604601894,0,0
OOC=O,28.48107014,38.40121174,73.61209252,2.21421886,56.93523865,70.15883288,27.20327256,31.90874872,6.104640651,23.52287151,33.41111234,22.72902682,9.804678237,0.57101109,0,0,0
OSC#N,29.12700805,61.02167288,64.61633999,9.397302051,60.29941097,70.67921411,43.41977434,23.82206978,7.725357854,33.6776751,34.62405698,21.53694759,6.327238839,2.744507445,2.79858641,1.689967639,0
S=C=S,3.45952599,19.03428445,98.65246783,20.81683435,74.81690152,89.56129655,39.34380746,2.774785321,8.01014077,93.26563444,10.63747134,1.843464224,0,0,0,0,0
S1CC1,14.59618736,14.14899645,77.13219813,3.69415271,43.95005574,81.28695463,51.44961568,15.32751674,7.932579674,52.91936837,50.15415947,2.03367216,0,0,0,0,0
SCC=C,15.65507727,18.05758203,74.13268285,3.533424495,45.4004891,79.42981015,48.91201333,15.40859231,11.19889812,64.20927562,61.14256395,6.681050427,0,0,0,0,0
SCC=O,32.41916598,24.45215855,59.75703597,1.306876457,46.6915828,64.22630403,56.78622729,34.34918154,9.608514138,21.40580026,32.36634991,56.15366731,8.99684253,0,0,0,0
SCCCS,19.58807208,20.21518655,77.91438331,1.913154117,47.00160835,78.13702085,56.20348286,22.93609526,14.66705713,56.41730913,89.80908349,14.39604738,0,0,0,0,0
[H][H],2.21825475,6.458190406,98.9075543,3.178820931,57.49217288,90.1807223,41.78226064,5.729937103,0,39.71548,0,0,0,0,0,0,0
BrCC#C,16.36288456,28.86968685,83.00830867,3.980854021,59.47911153,77.98994982,29.34835949,16.75986836,10.42577884,64.99404296,47.35083976,12.21558228,1.099264997,0,0,0,0
BrCC#N,24.27528587,30.98542007,63.081479,4.706953294,50.71513978,82.21492341,40.95999596,26.49259131,9.226011059,51.87442603,22.07822902,24.72707866,17.08978629,0,0,0,0
BrCC=C,13.83510903,16.554945,85.6289898,1.870960032,53.53503358,79.35263607,40.55187065,15.48462904,11.08681016,70.15563026,60.3312976,0.62197214,0,0,0,0,0
BrCCBr,18.13097295,22.86265661,80.05922559,1.973033645,56.7483038,78.34709016,32.31216312,24.54466859,11.93664744,68.1553606,46.0025302,23.95658921,0,0,0,0,0
C#CC#C,18.00957217,32.67528082,87.07012299,8.417913715,66.45554836,75.81181899,15.04958033,11.87319666,8.570841368,51.82179724,43.44771601,9.807999257,5.291157494,0,0,0,0
C#CC=C,15.1245696,26.0688205,81.15938219,3.750169847,54.16101701,76.69818488,37.87826185,13.55180423,9.497385732,58.13732132,55.53941526,4.32984342,0,0,0,0,0
C#CC=O,25.05199578,37.21312646,63.5470947,4.579667637,48.79140006,74.56059792,43.27335715,25.16395205,7.605945282,37.55249266,28.21009659,26.12775529,10.05995963,0.464305829,0,0,0
C=CC=C,10.91097921,11.67756463,83.56541371,3.097130466,46.80716802,82.95466512,45.42515314,11.27120437,10.37818947,81.58856041,43.67886959,0,0,0,0,0,0
C=CN=S,17.88683817,26.06516009,65.40997794,5.859482191,46.9586369,80.24494438,46.40636989,17.27249804,9.405263962,57.84175925,35.8956329,22.70052444,0.809263409,0,0,0,0
C1CCC1,2.081995278,5.900923161,96.05047379,3.752293135,52.45056166,89.7515316,42.36572013,4.327347081,10.45437856,125.89549,0,0,0,0,0,0,0
C1CSC1,14.21301073,10.79268846,73.62858404,7.663030576,35.75775114,85.40926854,58.36266245,12.49252924,10.4083383,74.41174287,45.01674172,6.087475416,0,0,0,0,0
CB(C)C,4.969123279,26.82571516,90.42176512,17.25207945,59.71185041,89.28768513,44.21258526,6.796063728,12.38452738,133.9735368,6.658061216,1.116929659,0.05802232,0,0,0,0
CC#CCl,14.03389483,15.85403968,86.09363671,0.887042462,54.57922616,79.95590416,30.72319732,16.87448724,10.03313679,67.38752217,55.03548783,0,0,0,0,0,0
CC(C)C,1.733501822,4.441693717,97.74744428,2.413604674,51.26080593,90.58087785,43.06535253,4.613948912,11.90191557,137.82817,0,0,0,0,0,0,0
CC(C)I,12.12027236,13.85619288,86.66483342,2.77144671,45.49245054,82.63453764,54.02059681,12.35041793,12.91615515,91.49345696,54.69553304,0,0,0,0,0,0
CC(C)S,12.77500184,16.39451878,74.66815193,8.772902113,37.78916307,89.23381596,51.59082547,12.186865,11.93618283,84.96540392,47.68836813,5.456877946,0,0,0,0,0
CC=C=C,9.085233662,11.33985958,83.57510229,3.26118969,46.55951276,82.16611219,44.32930296,8.345635139,10.7682525,94.94011817,33.54277183,0,0,0,0,0,0
CC=C=O,16.32522578,20.21398852,74.24005472,6.385741698,40.35037336,84.63134211,58.25141604,16.30096912,8.62978523,53.85618474,45.34959682,11.64878845,0,0,0,0,0
CC=CBr,10.32546151,14.81752713,88.3459733,2.372574148,51.73994352,82.00835128,44.88903338,11.31494309,11.37867629,93.67229893,39.84258107,0,0,0,0,0,0
CC=CCl,11.54928489,16.46635075,86.31091178,2.455086664,51.63966682,80.68412722,44.20511656,12.14368467,10.48961872,79.10397832,46.96930788,0.112703798,0,0,0,0,0
CC1CC1,4.59643855,7.126852883,85.94648859,7.100896989,43.42269972,89.50516985,42.67100073,6.323355213,10.82871151,122.3242765,6.657003514,0,0,0,0,0,0
CC1CS1,12.82815694,13.56692606,76.21676744,6.500248086,39.64235791,84.36120583,52.39920849,12.62665709,10.65075903,78.36967024,46.14249103,3.002178726,0,0,0,0,0
CC1NC1,16.28667818,23.40391577,53.34517167,18.35068163,29.84572238,90.59555627,53.35902731,12.54304841,9.971081358,75.10267482,29.35146975,9.242960366,6.780102588,1.434252471,0,0,0
CC1OC1,17.97459916,13.60430423,60.63957549,12.95233394,30.74351496,90.3172875,57.41582718,14.8896497,9.395889232,59.28464584,42.11294366,8.031925218,7.740385282,0,0,0,0
